fynegu,mynegi,Verb,Verb.inf,1
proffesu,proffesu,Verb,Verb.inf,1
chwerthin,chwerthin,Verb,Verb.inf,34
gadewch,gadael,Verb,Verb.imper.p2.pl,4
rydd,rhoddi,Verb,Verb.indic-pres.p3.sg,7
adrodd,adrodd,Verb,Verb.inf,8
gwneuthur,gwneud,Verb,Verb.inf,6
ystyrir,ystyried,Verb,Verb.indic-pres.p0,1
dywed,dweud,Verb,Verb.imper.p2.sg,19
gredu,credu,Verb,Verb.inf,13
dywedir,dweud,Verb,Verb.indic-pres.p0,6
ymffrostio,ymffrostio,Verb,Verb.inf,1
cyfaddef,cyfaddef,Verb,Verb.inf,1
fu,bod,Verb,Verb.indic-perf.p3.sg,75
ceisio,ceisio,Verb,Verb.inf,20
nghydnabod,cydnabod,Verb,Verb.inf,1
anrhydeddu,anrhydeddu,Verb,Verb.inf,3
hystyried,ystyried,Verb,Verb.inf,2
anturiais,anturio,Verb,Verb.indic-perf.p1.sg,1
foddhau,boddhau,Verb,Verb.inf,1
meddwl,meddwl,Verb,Verb.inf,60
ngorchfygu,gorchfygu,Verb,Verb.inf,1
llwyddo,llwyddo,Verb,Verb.inf,5
suro,suro,Verb,Verb.inf,1
danfon,danfon,Verb,Verb.inf,5
trigai,trigo,Verb,Verb.indic-imperf.p3.sg,1
cefais,cael,Verb,Verb.indic-perf.p1.sg,9
dyfalu,dyfalu,Verb,Verb.inf,2
cychwynasom,cychwyn,Verb,Verb.indic-perf.p1.pl,1
canlyn,canlyn,Verb,Verb.inf,6
glustfeinio,clustfeinio,Verb,Verb.inf,1
siarad,siarad,Verb,Verb.inf,62
gynhyrfodd,cynhyrfu,Verb,Verb.indic-perf.p3.sg,1
taeru,taeru,Verb,Verb.inf,1
gwrolaf,gwroli,Verb,Verb.indic-pres.p1.sg,1
edmygid,edmygu,Verb,Verb.indic-imperf.p0,1
aethpwyd,mynd,Verb,Verb.indic-perf.p0,1
gwystlo,gwystlo,Verb,Verb.inf,1
benderfynu,penderfynu,Verb,Verb.inf,6
gobeithiai,gobeithio,Verb,Verb.indic-imperf.p3.sg,1
flodeua,blodeuo,Verb,Verb.indic-pres.p3.sg,1
fwynheid,mwynhau,Verb,Verb.indic-imperf.p0,1
wrteithio,gwrteithio,Verb,Verb.inf,1
clywed,clywed,Verb,Verb.inf,25
phrydferthwch,prydferthu,Verb,Verb.imper.p2.pl,1
o'n,bod,Verb,Verb.indic-imperf.p1.sg,116
enillai,ennill,Verb,Verb.indic-imperf.p3.sg,1
tybied,tybied,Verb,Verb.inf,3
gwnaeth,gwneud,Verb,Verb.indic-perf.p3.sg,23
debygem,tebygu,Verb,Verb.indic-imperf.p1.pl,1
rhedodd,rhedeg,Verb,Verb.indic-perf.p3.sg,11
oeddwn,bod,Verb,Verb.indic-imperf.p1.sg,78
welais,gweld,Verb,Verb.indic-perf.p1.sg,18
dywedyd,dywedyd,Verb,Verb.inf,22
gaethiwo,caethiwo,Verb,Verb.inf,1
feddwl,meddwl,Verb,Verb.inf,25
aeth,aeth,Verb,Verb.indic-perf.p3.sg,88
enillaswn,ennill,Verb,Verb.subj-perf.p1.sg,1
fuasai,bod,Verb,Verb.subj-perf.p3.sg,7
penderfynais,penderfynu,Verb,Verb.indic-perf.p1.sg,5
chynhyrfu,cynhyrfu,Verb,Verb.inf,2
dechreuais,dechrau,Verb,Verb.indic-perf.p1.sg,4
arferais,arfer,Verb,Verb.indic-perf.p1.sg,1
astudiais,astudio,Verb,Verb.indic-perf.p1.sg,1
ymorchestais,ymorchestu,Verb,Verb.indic-perf.p1.sg,1
derbyn,derbyn,Verb,Verb.inf,3
llafuriwn,llafurio,Verb,Verb.indic-imperf.p1.sg,1
ymchwyddai,ymchwyddo,Verb,Verb.indic-imperf.p3.sg,1
dangos,dangos,Verb,Verb.inf,14
gydnabod,cydnabod,Verb,Verb.inf,8
cynyddai,cynyddu,Verb,Verb.indic-imperf.p3.sg,1
teimlwn,teimlo,Verb,Verb.indic-imperf.p1.sg,1
llosgi,llosgi,Verb,Verb.inf,6
ymddial,ymddial,Verb,Verb.inf,1
ymlwybro,ymlwybro,Verb,Verb.inf,2
lywodraethu,llywodraethu,Verb,Verb.inf,1
ymostyngais,ymostwng,Verb,Verb.indic-perf.p1.sg,1
chymhellais,cymell,Verb,Verb.indic-perf.p1.sg,1
dychrynwyd,dychryn,Verb,Verb.indic-perf.p0,2
ddeall,deall,Verb,Verb.inf,5
osgoi,osgoi,Verb,Verb.inf,2
ddal,dal,Verb,Verb.inf,32
atebodd,ateb,Verb,Verb.indic-perf.p3.sg,8
gallu,gallu,Verb,Verb.inf,2
ddychwelyd,dychwelyd,Verb,Verb.inf,3
adwaen,adnabod,Verb,Verb.indic-pres.p1.sg,4
meddwn,medd,Verb,Verb.indic-imperf.p1.sg,19
wn,gwybod,Verb,Verb.indic-pres.p1.sg,25
beiddio,beiddio,Verb,Verb.inf,2
chaiff,cael,Verb,Verb.indic-pres.p3.sg,4
yfed,yfed,Verb,Verb.inf,9
newidiai,newid,Verb,Verb.indic-imperf.p3.sg,1
ymddangosai,ymddangos,Verb,Verb.indic-imperf.p3.sg,7
mygythion,bygwth,Verb,Verb.indic-perf.p1.pl,1
ydych,bod,Verb,Verb.indic-pres.p2.pl,8
teimlo,teimlo,Verb,Verb.inf,27
dychwelyd,dychwelyd,Verb,Verb.inf,3
theimlwn,teimlo,Verb,Verb.indic-imperf.p1.sg,1
ngwallgofi,gwallgofi,Verb,Verb.inf,1
dynesais,dynesu,Verb,Verb.indic-perf.p1.sg,1
hysgoi,osgoi,Verb,Verb.inf,1
cymerais,cymryd,Verb,Verb.indic-perf.p1.sg,3
dywedais,dweud,Verb,Verb.indic-perf.p1.sg,10
cai,cael,Verb,Verb.indic-imperf.p3.sg,6
ymchwyddo,ymchwyddo,Verb,Verb.inf,1
feiddiwch,beiddio,Verb,Verb.indic-pres.p2.pl,2
dadweiniwch,dadweinio,Verb,Verb.imper.p2.pl,1
ddadweinio,dadweinio,Verb,Verb.inf,1
symudais,symud,Verb,Verb.indic-perf.p1.sg,2
fwriadu,bwriadu,Verb,Verb.inf,1
tywallt,tywallt,Verb,Verb.inf,3
safasom,sefyll,Verb,Verb.indic-perf.p1.pl,1
pwyso,pwyso,Verb,Verb.inf,10
parodd,paru,Verb,Verb.indic-perf.p3.sg,3
daflu,taflu,Verb,Verb.inf,8
medrais,medru,Verb,Verb.indic-perf.p1.sg,2
ymffyrnigo,ymffyrnigo,Verb,Verb.inf,1
wasgodd,gwasgu,Verb,Verb.indic-perf.p3.sg,2
taflodd,taflu,Verb,Verb.indic-perf.p3.sg,6
chwyrnellu,chwyrnellu,Verb,Verb.inf,2
oeddem,bod,Verb,Verb.indic-imperf.p1.pl,13
hamgylchynu,amgylchynu,Verb,Verb.inf,1
blaenori,blaenori,Verb,Verb.inf,1
brysurasai,prysuro,Verb,Verb.subj-perf.p3.sg,1
thawelwch,tawelu,Verb,Verb.imper.p2.pl,1
dal,dal,Verb,Verb.inf,56
teilyngu,teilyngu,Verb,Verb.inf,1
ydy,bod,Verb,Verb.indic-pres.p3.sg,1
caniatau,caniatáu,Verb,Verb.inf,2
rhoddwch,rhoddi,Verb,Verb.imper.p2.pl,2
adewch,gadael,Verb,Verb.indic-pres.p2.pl,1
diraddio,diraddio,Verb,Verb.inf,1
arweiniwch,arwain,Verb,Verb.imper.p2.pl,2
ddeuwn,dod,Verb,Verb.indic-imperf.p1.sg,1
bu,bod,Verb,Verb.indic-perf.p3.sg,159
